"","cd_mun","year","mun","Area.colhida.sum","Quantidade.produzida.sum","Rendimento.medio.da.producao.sum","Valor.da.producao.sum","abbrv_s","cod_stt","BIOME","exporter","fc_m","total_land._.trase.mean","total_prod._.trase.mean","app_deficit_t","lr_deficit","lr_deficit_1","total_area","relative_deficit","relative_deficit_1","p_expo","freq_expo"
"1378",3204401,2015,"Rio Novo do Sul (ES)",1300,1395,2700,3713,"ES",32,"Atlantic-Forest","exporter",0.340100951788432,1299.9996965,1394.9998105,198.120671088821,52.27280163906,620.8378,5815.88764791509,0.0430533545154786,0.140814011663792,100,"ocasional"
"1379",3204401,2016,"Rio Novo do Sul (ES)",1300,1442,2745,9032,"ES",32,"Atlantic-Forest","exporter",0.33770850329097,400.9011183,444.691878,198.120671088821,52.27280163906,620.8378,5815.88764791509,0.0430533545154786,0.140814011663792,30.8,"ocasional"
"1380",3204401,2017,"Rio Novo do Sul (ES)",1300,1442,2745,9373,"ES",32,"Atlantic-Forest","non-exporter",0.332449970695742,0,0,198.120671088821,52.27280163906,620.8378,5815.88764791509,0.0430533545154786,0.140814011663792,0,"ocasional"
"1381",3204500,2015,"Santa Leopoldina (ES)",3674,5100,2471,25015,"ES",32,"Atlantic-Forest","exporter",0.588032913261482,3674.000103,5099.99972,1189.79672309237,65.095243018816,5071.2032,28495.1424510006,0.0440388030440299,0.219721657256447,100,"constant"
"1382",3204500,2016,"Santa Leopoldina (ES)",3532,3917,2120,24373,"ES",32,"Atlantic-Forest","exporter",0.586393895208866,3532.001587,3917.002303,1189.79672309237,65.095243018816,5071.2032,28495.1424510006,0.0440388030440299,0.219721657256447,100,"constant"
"1383",3204500,2017,"Santa Leopoldina (ES)",3982,4824,2131,32943,"ES",32,"Atlantic-Forest","exporter",0.584911814821068,3982.00075,4824.000862,1189.79672309237,65.095243018816,5071.2032,28495.1424510006,0.0440388030440299,0.219721657256447,100,"constant"
"1384",3204559,2015,"Santa Maria de Jetibá (ES)",900,1080,1200,5659,"ES",32,"Atlantic-Forest","exporter",0.581813428733077,899.99996,1080,760.153903694327,0,4622.5765,24532.5854526658,0.0309854786875603,0.219411460487114,100,"constant"
"1385",3204559,2016,"Santa Maria de Jetibá (ES)",635,642,3202,4042,"ES",32,"Atlantic-Forest","exporter",0.5799184901899,634.999848,641.999928,760.153903694327,0,4622.5765,24532.5854526658,0.0309854786875603,0.219411460487114,100,"constant"
"1386",3204559,2017,"Santa Maria de Jetibá (ES)",640,646,2502,4409,"ES",32,"Atlantic-Forest","exporter",0.568926083101127,625.1393,631,760.153903694327,0,4622.5765,24532.5854526658,0.0309854786875603,0.219411460487114,97.7,"constant"
"1387",3204609,2015,"Santa Teresa (ES)",8900,14800,3259,71271,"ES",32,"Atlantic-Forest","exporter",0.505907828660092,8900.000523,14800.00135,591.101288139185,54.7285330336073,2955.7585,18665.177953655,0.0346007856328167,0.190025500798649,100,"constant"
"1388",3204609,2016,"Santa Teresa (ES)",9292,11288,2462,70787,"ES",32,"Atlantic-Forest","exporter",0.50101008713824,9291.997915,11287.996629,591.101288139185,54.7285330336073,2955.7585,18665.177953655,0.0346007856328167,0.190025500798649,100,"constant"
"1389",3204609,2017,"Santa Teresa (ES)",9292,12798,2700,84847,"ES",32,"Atlantic-Forest","exporter",0.497833050345168,7586.0295527,10448.343984,591.101288139185,54.7285330336073,2955.7585,18665.177953655,0.0346007856328167,0.190025500798649,81.6,"constant"
"1390",3204658,2015,"São Domingos do Norte (ES)",4950,7952,1606,38003,"ES",32,"Atlantic-Forest","exporter",0.139613192625535,4950.0001118,7951.999985,395.589747913363,191.7634854765,790.4968,10911.7222788731,0.0538277293335329,0.108698381208787,100,"ocasional"
"1391",3204658,2016,"São Domingos do Norte (ES)",4428,2922,660,20939,"ES",32,"Atlantic-Forest","non-exporter",0.139355430670184,0,0,395.589747913363,191.7634854765,790.4968,10911.7222788731,0.0538277293335329,0.108698381208787,0,"ocasional"
"1392",3204658,2017,"São Domingos do Norte (ES)",4600,8280,1800,52992,"ES",32,"Atlantic-Forest","non-exporter",0.141162453197383,0,0,395.589747913363,191.7634854765,790.4968,10911.7222788731,0.0538277293335329,0.108698381208787,0,"ocasional"
"1393",3204708,2015,"São Gabriel da Palha (ES)",9150,14520,1587,67264,"ES",32,"Atlantic-Forest","non-exporter",0.156156137015528,0,0,649.285427087466,128.716939903257,1738.332,17870.8026985635,0.0435348305341237,0.133604375100587,0,"non-exporter"
"1394",3204708,2016,"São Gabriel da Palha (ES)",9150,10951,1197,67743,"ES",32,"Atlantic-Forest","non-exporter",0.155221252749649,0,0,649.285427087466,128.716939903257,1738.332,17870.8026985635,0.0435348305341237,0.133604375100587,0,"non-exporter"
"1395",3204708,2017,"São Gabriel da Palha (ES)",8450,10130,1199,65777,"ES",32,"Atlantic-Forest","non-exporter",0.160582963704035,0,0,649.285427087466,128.716939903257,1738.332,17870.8026985635,0.0435348305341237,0.133604375100587,0,"non-exporter"
"1396",3204807,2015,"São José do Calçado (ES)",2530,1693,1443,9198,"ES",32,"Atlantic-Forest","exporter",0.219414257083109,210.7088,141,618.600884779102,51.10743631507,1240.6202,10003.3050917975,0.0669487049478593,0.185860679817075,8.3,"ocasional"
"1397",3204807,2016,"São José do Calçado (ES)",2514,2122,1742,14336,"ES",32,"Atlantic-Forest","non-exporter",0.221149950379914,0,0,618.600884779102,51.10743631507,1240.6202,10003.3050917975,0.0669487049478593,0.185860679817075,0,"ocasional"
"1398",3204807,2017,"São José do Calçado (ES)",2535,2193,2024,14665,"ES",32,"Atlantic-Forest","non-exporter",0.218981664040041,0,0,618.600884779102,51.10743631507,1240.6202,10003.3050917975,0.0669487049478593,0.185860679817075,0,"ocasional"
"1399",3204906,2015,"São Mateus (ES)",12500,21750,1740,103856,"ES",32,"Atlantic-Forest","non-exporter",0.131907086216219,0,0,2441.45831332612,3212.19171591106,8436.5309,92459.9311089701,0.0611470283551691,0.117650847051851,0,"non-exporter"
"1400",3204906,2016,"São Mateus (ES)",12500,9750,780,60382,"ES",32,"Atlantic-Forest","non-exporter",0.129721965970832,0,0,2441.45831332612,3212.19171591106,8436.5309,92459.9311089701,0.0611470283551691,0.117650847051851,0,"non-exporter"
"1401",3204906,2017,"São Mateus (ES)",12500,15000,1200,93563,"ES",32,"Atlantic-Forest","non-exporter",0.132306000406444,0,0,2441.45831332612,3212.19171591106,8436.5309,92459.9311089701,0.0611470283551691,0.117650847051851,0,"non-exporter"
"1402",3204955,2015,"São Roque do Canaã (ES)",5000,7880,2780,38210,"ES",32,"Atlantic-Forest","exporter",0.183988588628334,5000.0008037,7880.0007252,339.540813668558,15.804093314,1039.6202,8865.154490162,0.0400833293291051,0.155571007273372,100,"constant"
"1403",3204955,2016,"São Roque do Canaã (ES)",4731,3215,1740,18043,"ES",32,"Atlantic-Forest","exporter",0.179595891615689,2187.315704,1486.413,339.540813668558,15.804093314,1039.6202,8865.154490162,0.0400833293291051,0.155571007273372,46.2,"constant"
"1404",3204955,2017,"São Roque do Canaã (ES)",4731,12174,4800,78922,"ES",32,"Atlantic-Forest","exporter",0.178698262306635,816.0917,2099.99998,339.540813668558,15.804093314,1039.6202,8865.154490162,0.0400833293291051,0.155571007273372,17.2,"constant"
"1405",3205002,2015,"Serra (ES)",778,1204,1548,5426,"ES",32,"Atlantic-Forest","exporter",0.245753148917491,778.000075,1204.000004,1052.53438039639,211.07302654965,2234.4922,15943.1242468206,0.0792572012476179,0.206172048182582,100,"constant"
"1406",3205002,2016,"Serra (ES)",813,761,936,4737,"ES",32,"Atlantic-Forest","exporter",0.243430652184716,812.9999899,760.999995,1052.53438039639,211.07302654965,2234.4922,15943.1242468206,0.0792572012476179,0.206172048182582,100,"constant"
"1407",3205002,2017,"Serra (ES)",778,1172,1506,7895,"ES",32,"Atlantic-Forest","exporter",0.243675490172275,778,1171.99996,1052.53438039639,211.07302654965,2234.4922,15943.1242468206,0.0792572012476179,0.206172048182582,100,"constant"
"1408",3205010,2015,"Sooretama (ES)",17150,28395,1656,130608,"ES",32,"Atlantic-Forest","exporter",0.469465005704688,17149.99964,28395,445.696853830168,616.958824383609,1050.9091,14143.0510524409,0.0751362400003767,0.105819172134847,100,"ocasional"
"1409",3205010,2016,"Sooretama (ES)",17000,18248,1073,115801,"ES",32,"Atlantic-Forest","non-exporter",0.467764134290467,0,0,445.696853830168,616.958824383609,1050.9091,14143.0510524409,0.0751362400003767,0.105819172134847,0,"ocasional"
"1410",3205010,2017,"Sooretama (ES)",13700,28710,2096,182978,"ES",32,"Atlantic-Forest","non-exporter",0.469551895615336,0,0,445.696853830168,616.958824383609,1050.9091,14143.0510524409,0.0751362400003767,0.105819172134847,0,"ocasional"
"1411",3205036,2015,"Vargem Alta (ES)",10450,11970,2340,61336,"ES",32,"Atlantic-Forest","exporter",0.599914573857658,10449.999802,11970.000049,375.476617924226,0.150947759531,1922.8178,11547.7549313187,0.0325281899311022,0.199025215861744,100,"ocasional"
"1412",3205036,2016,"Vargem Alta (ES)",10402,16634,2999,110201,"ES",32,"Atlantic-Forest","non-exporter",0.600684143740326,0,0,375.476617924226,0.150947759531,1922.8178,11547.7549313187,0.0325281899311022,0.199025215861744,0,"ocasional"
"1413",3205036,2017,"Vargem Alta (ES)",10600,17052,3120,112719,"ES",32,"Atlantic-Forest","non-exporter",0.591001434132637,0,0,375.476617924226,0.150947759531,1922.8178,11547.7549313187,0.0325281899311022,0.199025215861744,0,"ocasional"
"1414",3205069,2015,"Venda Nova do Imigrante (ES)",3550,4260,1200,22141,"ES",32,"Atlantic-Forest","exporter",0.556568176858836,3549.997554,4259.99718,278.52345618686,2.80783883672,1114.0646,7123.78426397602,0.0394918325146697,0.195484310667433,100,"constant"
"1415",3205069,2016,"Venda Nova do Imigrante (ES)",2520,4082,1620,24392,"ES",32,"Atlantic-Forest","exporter",0.557901251080716,449.5409806,728.185,278.52345618686,2.80783883672,1114.0646,7123.78426397602,0.0394918325146697,0.195484310667433,17.8,"constant"
"1416",3205069,2017,"Venda Nova do Imigrante (ES)",2520,2268,900,14889,"ES",32,"Atlantic-Forest","exporter",0.550413199337215,917.36108333,825.625,278.52345618686,2.80783883672,1114.0646,7123.78426397602,0.0394918325146697,0.195484310667433,36.4,"constant"
"1417",3205101,2015,"Viana (ES)",694,588,1573,2866,"ES",32,"Atlantic-Forest","exporter",0.417896643183648,693.9999052,587.9999802,300.611837854336,59.239606742584,962.4784,6722.00451631377,0.0535333535887382,0.187903806786936,100,"constant"
"1418",3205101,2016,"Viana (ES)",557,684,2280,4318,"ES",32,"Atlantic-Forest","exporter",0.418098807142022,556.999985,683.999995,300.611837854336,59.239606742584,962.4784,6722.00451631377,0.0535333535887382,0.187903806786936,100,"constant"
"1419",3205101,2017,"Viana (ES)",557,684,2280,4679,"ES",32,"Atlantic-Forest","exporter",0.417789012082745,556.999977,684,300.611837854336,59.239606742584,962.4784,6722.00451631377,0.0535333535887382,0.187903806786936,100,"constant"
"1420",3205150,2015,"Vila Pavão (ES)",8120,12992,1600,62037,"ES",32,"Atlantic-Forest","exporter",0.0978369446748238,7583.42709,11797.48386,659.95177744143,235.70139122097,1441.8727,15394.4159312793,0.0581803929853914,0.136531615543193,90.8,"ocasional"
"1421",3205150,2016,"Vila Pavão (ES)",7725,9270,1200,56742,"ES",32,"Atlantic-Forest","non-exporter",0.101109879364524,0,0,659.95177744143,235.70139122097,1441.8727,15394.4159312793,0.0581803929853914,0.136531615543193,0,"ocasional"
"1422",3205150,2017,"Vila Pavão (ES)",7725,10197,1320,63752,"ES",32,"Atlantic-Forest","non-exporter",0.10517178204805,0,0,659.95177744143,235.70139122097,1441.8727,15394.4159312793,0.0581803929853914,0.136531615543193,0,"ocasional"
"1423",3205176,2015,"Vila Valério (ES)",18800,31960,1700,147459,"ES",32,"Atlantic-Forest","non-exporter",0.155757526998008,0,0,564.810435650162,414.939037313604,1635.7844,18526.2974172083,0.0528842569510796,0.118782225400642,0,"non-exporter"
"1424",3205176,2016,"Vila Valério (ES)",15600,12636,810,77370,"ES",32,"Atlantic-Forest","non-exporter",0.148704926258156,0,0,564.810435650162,414.939037313604,1635.7844,18526.2974172083,0.0528842569510796,0.118782225400642,0,"non-exporter"
"1425",3205176,2017,"Vila Valério (ES)",12000,10800,900,69228,"ES",32,"Atlantic-Forest","non-exporter",0.152337468034469,0,0,564.810435650162,414.939037313604,1635.7844,18526.2974172083,0.0528842569510796,0.118782225400642,0,"non-exporter"
"1426",3300308,2015,"Barra do Piraí (RJ)",7,6,857,20,"RJ",33,"Atlantic-Forest","exporter",0.287957322985279,7,6,1546.65885672007,119.135089182743,2855.3887,19758.0999606434,0.084309419894673,0.222797109311553,100,"constant"
"1427",3300308,2016,"Barra do Piraí (RJ)",5,6,1200,19,"RJ",33,"Atlantic-Forest","exporter",0.287508467963811,5,6,1546.65885672007,119.135089182743,2855.3887,19758.0999606434,0.084309419894673,0.222797109311553,100,"constant"
"1428",3300308,2017,"Barra do Piraí (RJ)",5,6,1200,18,"RJ",33,"Atlantic-Forest","exporter",0.288133854804542,5.00000361167553,6.00000433401064,1546.65885672007,119.135089182743,2855.3887,19758.0999606434,0.084309419894673,0.222797109311553,100,"constant"
"1429",3300506,2015,"Bom Jardim (RJ)",1135,4545,4004,17213,"RJ",33,"Atlantic-Forest","exporter",0.376958331412376,1134.99970169304,4544.99880545804,694.713578420676,3.881449887,2232.1339,14370.142927937,0.0486143409854008,0.20367559968597,100,"ocasional"
"1430",3300506,2016,"Bom Jardim (RJ)",1135,4545,4004,31815,"RJ",33,"Atlantic-Forest","exporter",0.37882672144863,575.562058580858,2304.78375,694.713578420676,3.881449887,2232.1339,14370.142927937,0.0486143409854008,0.20367559968597,50.7,"ocasional"
"1431",3300506,2017,"Bom Jardim (RJ)",1135,1475,1300,10916,"RJ",33,"Atlantic-Forest","non-exporter",0.377157663188875,0,0,694.713578420676,3.881449887,2232.1339,14370.142927937,0.0486143409854008,0.20367559968597,0,"ocasional"
"1432",3300605,2015,"Bom Jesus do Itabapoana (RJ)",903,1580,1750,4596,"RJ",33,"Atlantic-Forest","non-exporter",0.103932842190253,0,0,2571.13044253481,228.887074627207,1697.3849,26517.8573172782,0.105589885474556,0.160967580881944,0,"non-exporter"
"1433",3300605,2016,"Bom Jesus do Itabapoana (RJ)",903,1580,1750,6320,"RJ",33,"Atlantic-Forest","non-exporter",0.105380368093509,0,0,2571.13044253481,228.887074627207,1697.3849,26517.8573172782,0.105589885474556,0.160967580881944,0,"non-exporter"
"1434",3300605,2017,"Bom Jesus do Itabapoana (RJ)",730,876,1200,3504,"RJ",33,"Atlantic-Forest","non-exporter",0.107467456816627,0,0,2571.13044253481,228.887074627207,1697.3849,26517.8573172782,0.105589885474556,0.160967580881944,0,"non-exporter"
"1435",3300902,2015,"Cambuci (RJ)",20,10,500,28,"RJ",33,"Atlantic-Forest","non-exporter",0.159363150065073,0,0,1108.53654599205,135.75643657744,2024.3402,20640.8101697198,0.060283146462675,0.151780706291655,0,"non-exporter"
"1436",3300902,2016,"Cambuci (RJ)",20,10,500,28,"RJ",33,"Atlantic-Forest","non-exporter",0.161154255745782,0,0,1108.53654599205,135.75643657744,2024.3402,20640.8101697198,0.060283146462675,0.151780706291655,0,"non-exporter"
"1437",3300902,2017,"Cambuci (RJ)",16,8,500,14,"RJ",33,"Atlantic-Forest","non-exporter",0.161286099764706,0,0,1108.53654599205,135.75643657744,2024.3402,20640.8101697198,0.060283146462675,0.151780706291655,0,"non-exporter"
"1438",3301009,2015,"Campos dos Goytacazes (RJ)",23,21,913,84,"RJ",33,"Atlantic-Forest","non-exporter",0.106504712504814,0,0,9608.44476259423,5660.74237764994,5706.4577,120725.288437015,0.126478779532678,0.126857451830271,0,"non-exporter"
"1439",3301009,2016,"Campos dos Goytacazes (RJ)",23,21,913,105,"RJ",33,"Atlantic-Forest","non-exporter",0.106969415347307,0,0,9608.44476259423,5660.74237764994,5706.4577,120725.288437015,0.126478779532678,0.126857451830271,0,"non-exporter"
"1440",3301009,2017,"Campos dos Goytacazes (RJ)",23,25,1087,175,"RJ",33,"Atlantic-Forest","non-exporter",0.107463951556414,0,0,9608.44476259423,5660.74237764994,5706.4577,120725.288437015,0.126478779532678,0.126857451830271,0,"non-exporter"
"1441",3301108,2015,"Cantagalo (RJ)",10,9,900,35,"RJ",33,"Atlantic-Forest","non-exporter",0.227439889078363,0,0,1538.99679597513,133.499133043716,3583.0011,27163.3493079159,0.0615717859406775,0.188562825515868,0,"non-exporter"
"1442",3301108,2016,"Cantagalo (RJ)",10,9,900,50,"RJ",33,"Atlantic-Forest","non-exporter",0.226453357060499,0,0,1538.99679597513,133.499133043716,3583.0011,27163.3493079159,0.0615717859406775,0.188562825515868,0,"non-exporter"
"1443",3301108,2017,"Cantagalo (RJ)",10,9,900,67,"RJ",33,"Atlantic-Forest","non-exporter",0.227833119801844,0,0,1538.99679597513,133.499133043716,3583.0011,27163.3493079159,0.0615717859406775,0.188562825515868,0,"non-exporter"
"1444",3301405,2015,"Conceição de Macabu (RJ)",40,76,1900,190,"RJ",33,"Atlantic-Forest","non-exporter",0.302146740382059,0,0,866.005436214865,169.04778124932,1206.9172,9862.90818326974,0.104944018359608,0.210173571293214,0,"non-exporter"
"1445",3301405,2016,"Conceição de Macabu (RJ)",40,76,1900,304,"RJ",33,"Atlantic-Forest","non-exporter",0.303906976755459,0,0,866.005436214865,169.04778124932,1206.9172,9862.90818326974,0.104944018359608,0.210173571293214,0,"non-exporter"
"1446",3301405,2017,"Conceição de Macabu (RJ)",40,76,1900,532,"RJ",33,"Atlantic-Forest","non-exporter",0.306175753617656,0,0,866.005436214865,169.04778124932,1206.9172,9862.90818326974,0.104944018359608,0.210173571293214,0,"non-exporter"
"1447",3301603,2015,"Duas Barras (RJ)",290,783,2700,3015,"RJ",33,"Atlantic-Forest","exporter",0.41270228593007,290.000286204955,783.000772753378,794.280107982886,100.080200596907,1769.0608,13100.8132886746,0.0682675410199875,0.195662731122108,100,"ocasional"
"1448",3301603,2016,"Duas Barras (RJ)",300,583,1943,1749,"RJ",33,"Atlantic-Forest","non-exporter",0.411917421622548,0,0,794.280107982886,100.080200596907,1769.0608,13100.8132886746,0.0682675410199875,0.195662731122108,0,"ocasional"
"1449",3301603,2017,"Duas Barras (RJ)",300,585,1950,4157,"RJ",33,"Atlantic-Forest","non-exporter",0.411182160416361,0,0,794.280107982886,100.080200596907,1769.0608,13100.8132886746,0.0682675410199875,0.195662731122108,0,"ocasional"
"1450",3301850,2015,"Guapimirim (RJ)",6,6,1000,12,"RJ",33,"Atlantic-Forest","exporter",0.465875968877478,6,6,696.420434773809,53.92784717044,876.9044,6089.44293121764,0.123221169886916,0.258369255208573,100,"constant"
"1451",3301850,2016,"Guapimirim (RJ)",8,12,1500,26,"RJ",33,"Atlantic-Forest","exporter",0.464777423723787,8,12,696.420434773809,53.92784717044,876.9044,6089.44293121764,0.123221169886916,0.258369255208573,100,"constant"
"1452",3301850,2017,"Guapimirim (RJ)",8,12,1500,54,"RJ",33,"Atlantic-Forest","exporter",0.469680510319921,8,12,696.420434773809,53.92784717044,876.9044,6089.44293121764,0.123221169886916,0.258369255208573,100,"constant"
"1453",3302205,2015,"Itaperuna (RJ)",10,18,1800,68,"RJ",33,"Atlantic-Forest","non-exporter",0.082623422454416,0,0,3091.30737477694,496.43567387426,2766.2104,41040.582278611,0.0874193992739967,0.142725016302454,0,"non-exporter"
"1454",3302205,2016,"Itaperuna (RJ)",15,18,1200,72,"RJ",33,"Atlantic-Forest","non-exporter",0.0835934170509516,0,0,3091.30737477694,496.43567387426,2766.2104,41040.582278611,0.0874193992739967,0.142725016302454,0,"non-exporter"
"1455",3302205,2017,"Itaperuna (RJ)",15,18,1200,72,"RJ",33,"Atlantic-Forest","non-exporter",0.0840286036719528,0,0,3091.30737477694,496.43567387426,2766.2104,41040.582278611,0.0874193992739967,0.142725016302454,0,"non-exporter"
"1456",3303104,2015,"Natividade (RJ)",28,25,893,68,"RJ",33,"Atlantic-Forest","non-exporter",0.136051626814083,0,0,1315.93023765538,80.965121160145,1676.3328,15974.1395960906,0.0874472988302541,0.187319199237979,0,"non-exporter"
